ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
EI1017  ,ATLAS3_J003435.1-432551C,00:34:35.14,-43:25:51.5,8.6464,-43.430966,0.8,1.24,0.019,1.03,1.475,0.136,0.021,0.136,0.021,0.136,0.021,0.141,0.021,0.141,0.021,0.141,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1017*SWIRE3_J003435.13-432551.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1017  ,SWIRE3_J003435.13-432551.5,238539,SWIRE3_J003435.13-432551.5,8.6464,-43.43098,0.00878,0.00972,23,167.03,1.81,181.31,1.86,0.89,CA0,-1,132.08,1.73,133.72,1.82,0.87,CA0,0,93.74,5.71,69.89,6.07,0.59,CA0,0,124.89,5.05,129.31,7.38,0.45,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,22.079,0.005,21.133,0.004,20.131,0.002,21.743,20.718,19.672,0.19,0.16,0.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971151760,8.646278,-43.431005,21.722855,20.452568,19.961014,19.585135,0.0047,0.0016,0.0015,0.0014,2971151760,2971151760,S899                          ,8.646374999999999,-43.43098888888888,0.4736,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1018  ,ATLAS3_J003435.2-425611C,00:34:35.28,-42:56:11.2,8.647003,-42.936452,0.53,0.82,0.033,1.06,1.453,0.383,0.04,0.383,0.04,0.383,0.04,0.393,0.041,0.393,0.041,0.393,0.041,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1018*SWIRE3_J003435.23-425611.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1018  ,SWIRE3_J003435.23-425611.5,227114,SWIRE3_J003435.23-425611.5,8.64683,-42.93655,0.00821,0.0067,23,478.36,3.06,956.74,3.96,0.03,EK2,2,348.44,2.89,686.86,4.25,0.03,EK2,2,230.33,6.91,479.19,14.03,0.17,CA0,0,752.55,7.59,1981.74,17.63,0.01,EK0,2,1477.32,25.68,1546.23,37.43,0.04,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971212109,8.646658,-42.936538,19.6035,18.569729,18.140997,17.867445,0.0014,0.0006,0.0005,0.0005,2971212109,2971212109,S1244                         ,8.646833333333333,-42.93655,0.1473,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1027  ,ATLAS3_J003437.5-433515C,00:34:37.54,-43:35:15.2,8.65642,-43.587558,0.88,1.35,0.019,1.04,1.477,0.123,0.02,0.123,0.02,0.123,0.02,0.127,0.021,0.127,0.021,0.127,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1027*SWIRE3_J003437.50-433515.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI1027  ,SWIRE3_J003437.50-433515.1,241800,SWIRE3_J003437.50-433515.1,8.65628,-43.58753,0.0121,0.0113,23,90.33,1.16,96.68,1.23,0.26,CA0,0,78.21,1.09,78.53,1.3,0.5,CA0,0,48.91,4.84,47.92,4.74,0.44,CA0,0,58.66,3.97,47.02,4.34,0.41,CA0,0,560.26,29.73,307.73,19.2,0.5,CA0,0,-99.0,-99.0,-99.0,-99.0,23.759,0.042,-99.0,-99.0,23.062,99.99,99.99,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971133799,8.656209,-43.587598,25.498251,24.117746,22.846819,22.177406,0.1561,0.0433,0.0225,0.0157,2971133799,2971133799,SVA1_COADD-2971133799         ,8.65620833333333,-43.5876111111111,0.95094,-9.999,3.0,DES_AAOmega         ,//                            ,18,41400,2
EI1028  ,ATLAS3_J003437.6-433631C,00:34:37.68,-43:36:31.2,8.656988,-43.608678,0.86,1.33,0.018,1.04,1.477,0.121,0.02,0.121,0.02,0.121,0.02,0.125,0.02,0.125,0.02,0.125,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1028*SWIRE3_J003437.63-433633.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI1028  ,SWIRE3_J003437.63-433633.3,242348,SWIRE3_J003437.63-433633.3,8.65683,-43.60927,0.012,0.0104,23,97.76,1.44,106.94,1.51,0.12,CA0,0,83.86,1.31,90.76,1.63,0.14,CA0,0,56.08,5.4,44.54,5.58,0.07,CA0,0,80.04,4.48,61.73,4.86,0.48,CA0,0,602.07,27.09,684.94,35.97,0.17,CA0,0,24.098,0.033,23.684,0.035,23.018,0.022,23.524,23.136,22.414,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971131134,8.656741,-43.609346,24.005072,23.393139,22.558737,21.960676,0.0398,0.0221,0.0167,0.0127,2971131134,2971131134,SVA1_COADD-2971131134         ,8.65675,-43.6093333333333,1.01786,-9.999,3.0,DES_AAOmega         ,                              ,16,38400,2
EI1038  ,ATLAS3_J003439.9-434636C,00:34:39.97,-43:46:36.4,8.666532,-43.77678,1.05,1.62,0.015,1.04,1.479,0.085,0.017,0.085,0.017,0.085,0.017,0.089,0.017,0.089,0.017,0.089,0.017,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1038*SWIRE3_J003439.92-434636.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI1038  ,SWIRE3_J003439.92-434636.4,206097,SWIRE3_J003439.92-434636.4,8.66636,-43.77678,0.012,0.0119,22,92.7,0.88,97.48,0.88,0.3,CA0,0,81.25,1.2,87.0,1.41,0.8,CA0,0,90.89,3.64,102.52,5.3,0.02,CA0,0,108.41,4.3,85.94,5.3,0.65,CA0,0,699.75,25.67,475.42,21.32,0.53,CA0,0,62.614,0.077,62.069,0.055,23.015,0.021,62.936,61.771,22.34,0.36,0.56,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971112639,8.666291,-43.776848,24.903559,23.47126,22.370916,21.836031,0.0796,0.0225,0.0133,0.0108,2971112639,2971112639,SVA1_COADD-2971112639         ,8.66629166666667,-43.7768611111111,0.86516,-9.999,3.0,DES_AAOmega         ,//                            ,12,28800,2
EI1039  ,ATLAS3_J003440.4-431719C,00:34:40.40,-43:17:19.7,8.66834,-43.288819,0.71,1.1,0.017,1.04,1.477,0.135,0.018,0.135,0.018,0.135,0.018,0.14,0.019,0.14,0.019,0.14,0.019,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1039*SWIRE3_J003440.40-431719.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1039  ,SWIRE3_J003440.40-431719.5,234667,SWIRE3_J003440.40-431719.5,8.66836,-43.28875,0.0107,0.0115,23,141.96,1.39,172.83,1.5,0.1,CA0,2,114.25,1.5,133.05,1.79,0.26,CA0,0,79.56,4.61,69.71,5.53,0.0,CA0,0,56.27,4.67,34.12,4.0,0.11,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,23.052,0.01,21.52,0.006,20.289,0.002,22.368,20.874,19.667,0.04,0.05,0.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971168559,8.668365,-43.288804,22.439722,20.612396,20.006294,19.653667,0.0089,0.0019,0.0016,0.0015,2971168559,2971168559,RM-Y1A1-3121488015            ,8.668375,-43.2888055555556,0.39569,-9.999,4.0,DES_AAOmega         ,                              ,2,4800,4
EI1042C1,ATLAS3_J003441.4-433044C,00:34:41.43,-43:30:44.3,8.672612,-43.512302,0.48,0.75,0.021,1.03,1.476,0.375,0.047,0.538,0.069,0.538,0.069,0.393,0.049,0.564,0.072,0.564,0.072,6.3,1.9,E,-0.881,0.101,ELAIS-S1,EI1042C1*SWIRE3_J003441.38-433041.1*m1*C0,-----------------------------------------------------,1,1,1,EI1042C1,SWIRE3_J003441.38-433041.1,239562,SWIRE3_J003441.38-433041.1,8.67243,-43.51142,0.00842,0.00745,23,233.05,2.16,335.8,2.49,0.04,CA2,2,236.05,2.43,316.48,2.97,0.28,CA2,1,232.02,6.76,247.56,8.95,0.25,CA0,0,701.14,7.31,778.43,11.07,0.56,CA0,1,3161.3,31.46,3020.53,46.42,0.51,CA2,1,21.596,0.003,20.27,0.002,19.517,0.001,20.219,18.917,18.309,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971143624,8.672297,-43.511379,21.028055,19.882795,19.39271,19.105848,0.0029,0.0011,0.001,0.0009,2971143624,2971143624,S830.1                        ,8.672416666666667,-43.51141111111111,0.279,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1042C3,ATLAS3_J003442.8-433034C,00:34:42.89,-43:30:34.5,8.67872,-43.50959,0.16,0.25,0.021,1.03,1.476,48.729,2.48,48.729,2.48,51.665,2.544437265880218,51.052,2.612,51.052,2.612,54.128,2.67913418850195,-999.0,-999.0,P,-0.881,0.101,ELAIS-S1,EI1042C3*SWIRE3_J003442.85-433034.0*m2*C0,-----------------------------------------------------,4,2,1,EI1042C3,SWIRE3_J003442.85-433034.0,239377,SWIRE3_J003442.85-433034.0,8.67856,-43.50946,0.0104,0.0119,23,91.02,1.38,96.19,1.47,0.38,CA0,0,70.4,1.49,70.22,1.67,0.53,CA0,0,51.48,5.18,45.04,4.81,0.17,CA0,0,59.4,5.43,42.56,4.5,0.43,CA0,0,949.98,31.06,777.77,36.14,0.36,CA0,0,24.921,0.059,62.011,0.049,22.954,0.019,24.725,61.708,22.098,0.59,0.57,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971143385,8.678549,-43.509547,24.781952,23.593334,22.317453,21.558222,0.1817,0.0344,0.0167,0.0096,2971143385,2971143385,SVA1_COADD-2971143385         ,8.67854166666667,-43.5095555555556,0.94967,-9.999,4.0,DES_AAOmega         ,                              ,6,14400,4
EI1046  ,ATLAS3_J003441.7-431815C,00:34:41.76,-43:18:15.2,8.673992,-43.304212,0.53,0.81,0.017,1.04,1.477,0.189,0.02,0.189,0.02,0.189,0.02,0.196,0.02,0.196,0.02,0.196,0.02,-999.0,-999.0,P,-0.971,1.121,ELAIS-S1,EI1046*SWIRE3_J003441.75-431814.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI1046  ,SWIRE3_J003441.75-431814.3,234849,SWIRE3_J003441.75-431814.3,8.67399,-43.30399,0.0136,0.0134,23,78.96,0.9,91.01,1.06,0.03,CA3,0,68.06,1.05,66.41,1.21,0.05,CA0,0,73.17,4.0,101.95,6.44,0.0,CA2,0,58.54,3.84,35.1,3.55,0.04,CA0,0,734.39,30.81,687.59,36.6,0.48,CA2,0,-99.0,-99.0,-99.0,-99.0,23.797,0.042,-99.0,-99.0,23.396,99.99,99.99,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971166209,8.674113,-43.303967,26.097523,24.342995,22.989124,22.419085,0.2427,0.0509,0.023,0.0188,2971166209,2971166209,SVA1_COADD-2971166209         ,8.674125,-43.3039722222222,0.79212,-9.999,3.0,DES_AAOmega         ,                              ,9,21600,2
EI1048  ,ATLAS3_J003441.9-441327C,00:34:41.94,-44:13:27.9,8.674756,-44.224426,0.18,0.28,0.019,1.04,1.472,1.255,0.067,1.711,0.088,1.711,0.088,1.279,0.069,1.745,0.091,1.745,0.091,5.8,0.8,E,-0.39,0.173,ELAIS-S1,EI1048*SWIRE3_J003442.12-441326.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1048  ,SWIRE3_J003442.12-441326.9,217004,SWIRE3_J003442.12-441326.9,8.67553,-44.22414,0.00504,0.00454,22,528.72,2.86,675.84,2.79,0.06,EK3,2,455.43,2.95,546.33,2.95,0.06,CA3,2,609.14,9.46,744.82,10.71,0.03,CA3,0,3074.8,10.07,3570.19,11.06,0.05,CA3,2,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970674536,8.675533,-44.224083,20.173874,19.212816,18.622902,18.341589,0.0022,0.001,0.0008,0.0008,2970674536,2970674536,SVA1_COADD-2970674536         ,8.67554166666667,-44.2240833333333,0.12434,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
EI1050  ,ATLAS3_J003442.3-435522C,00:34:42.36,-43:55:22.1,8.676499,-43.922813,0.34,0.52,0.018,1.04,1.474,0.344,0.025,0.344,0.025,0.344,0.025,0.357,0.026,0.357,0.026,0.357,0.026,-999.0,-999.0,P,-0.898,0.628,ELAIS-S1,EI1050*SWIRE3_J003442.44-435522.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI1050  ,SWIRE3_J003442.44-435522.0,209607,SWIRE3_J003442.44-435522.0,8.67685,-43.92278,0.00968,0.0113,22,134.08,1.52,127.68,1.43,0.97,CA2,0,100.85,1.38,98.65,1.54,0.92,CA0,0,64.09,4.95,80.03,6.57,0.05,CA0,0,64.43,4.46,54.23,5.14,0.32,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,18.314,0.001,17.771,0.001,17.37,0.0,18.128,17.548,17.172,0.98,0.99,0.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970701004,8.676867,-43.922757,18.00445,17.588966,17.509209,17.474903,0.0005,0.0003,0.0003,0.0004,2970701004,2970701004,S481                          ,8.676874999999999,-43.92279166666666,0.0002,-9.999,-2.0,ATLAS               ,star                          ,-9,-9,2
EI1051  ,ATLAS3_J003442.6-430854C,00:34:42.68,-43:08:54.8,8.677821,-43.148554,0.78,1.2,0.018,1.04,1.479,0.133,0.02,0.133,0.02,0.133,0.02,0.138,0.02,0.138,0.02,0.138,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1051*SWIRE3_J003442.85-430853.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1051  ,SWIRE3_J003442.85-430853.9,231195,SWIRE3_J003442.85-430853.9,8.67857,-43.14831,0.0151,0.0157,23,117.26,1.3,182.43,1.68,0.05,CA3,2,78.68,1.4,134.67,2.88,0.15,CA3,1,53.02,4.42,94.15,8.92,0.04,CA0,0,46.16,4.79,28.3,3.78,0.38,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-99.0,-99.0,24.148,0.063,22.651,0.015,-99.0,23.781,21.999,99.99,0.21,0.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971187699,8.678518,-43.1483,25.454897,23.031818,21.727774,20.998446,0.1786,0.0192,0.0096,0.0067,2971187699,2971187699,SVA1_COADD-2971187699         ,8.6785,-43.1483055555556,0.11805,-9.999,3.0,DES_AAOmega         ,//                            ,2,4800,2
EI1054  ,ATLAS3_J003443.0-431728C,00:34:43.00,-43:17:28.1,8.679148,-43.291143,0.36,0.55,0.016,1.04,1.477,0.291,0.023,0.291,0.023,0.291,0.023,0.302,0.023,0.302,0.023,0.302,0.023,-999.0,-999.0,P,-1.06,0.716,ELAIS-S1,EI1054*SWIRE3_J003442.95-431727.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI1054  ,SWIRE3_J003442.95-431727.6,234432,SWIRE3_J003442.95-431727.6,8.67896,-43.29102,0.0129,0.013,23,54.78,1.11,58.41,1.29,0.84,CA3,0,48.21,1.32,44.55,1.58,0.89,CA0,0,45.82,5.26,25.5,3.7,0.07,CA0,0,87.67,5.6,71.21,6.19,0.55,CA0,0,1456.97,31.26,1340.16,31.94,0.44,CA2,0,23.681,0.016,22.202,0.01,21.187,0.004,23.259,21.664,20.527,0.12,0.47,0.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971168150,8.678908,-43.291005,22.978844,21.337006,20.88647,20.460047,0.0142,0.0034,0.0034,0.0032,2971168150,2971168150,S1011                         ,8.678958333333334,-43.29096944444444,0.4032,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1059  ,ATLAS3_J003444.0-442650C,00:34:44.09,-44:26:50.0,8.683715,-44.447221,1.05,1.62,0.022,1.05,1.469,0.123,0.024,0.123,0.024,0.123,0.024,0.127,0.025,0.127,0.025,0.127,0.025,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1059*SWIRE3_J003443.99-442648.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI1059  ,SWIRE3_J003443.99-442648.3,222102,SWIRE3_J003443.99-442648.3,8.68332,-44.44675,0.0102,0.0108,22,115.47,1.26,118.39,1.22,0.23,CA0,0,88.33,1.34,87.92,1.48,0.03,CA0,0,113.57,4.75,113.25,7.04,0.0,CA0,0,91.58,4.53,99.28,7.04,0.02,CA0,0,699.14,25.63,697.86,31.9,0.54,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970654916,8.683275,-44.44679,22.776268,21.608555,21.077103,20.709658,0.0164,0.0071,0.0062,0.006,2970654916,2970654916,SVA1_COADD-2970654916         ,8.68329166666667,-44.4467777777778,0.60761,-9.999,4.0,DES_AAOmega         ,CLi 8 0.60761 4 {} | JAB 8 0.6,3,7200,4
EI1060  ,ATLAS3_J003444.1-434023C,00:34:44.19,-43:40:23.7,8.684136,-43.67326,1.08,1.67,0.017,1.04,1.479,0.089,0.018,0.089,0.018,0.089,0.018,0.093,0.019,0.093,0.019,0.093,0.019,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1060*SWIRE3_J003444.26-434024.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1060  ,SWIRE3_J003444.26-434024.5,203135,SWIRE3_J003444.26-434024.5,8.68444,-43.6735,0.00832,0.00864,22,167.6,1.82,169.89,1.69,0.44,CA2,0,125.31,1.77,133.35,1.98,0.22,CA0,0,80.09,5.58,74.87,6.95,0.0,CA0,0,96.27,5.08,73.06,6.12,0.01,CA0,0,1030.84,26.06,722.11,27.62,0.7,CA0,0,-99.0,-99.0,23.867,0.044,22.766,0.017,-99.0,23.319,22.133,99.99,0.07,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971124492,8.684362,-43.673484,24.579617,23.19958,22.048904,21.434662,0.1388,0.024,0.0133,0.0085,2971124492,2971124492,SVA1_COADD-2971124492         ,8.684375,-43.6734722222222,0.89483,-9.999,4.0,DES_AAOmega         ,                              ,17,40800,4
EI1061  ,ATLAS3_J003444.5-433749C,00:34:44.54,-43:37:49.7,8.685594,-43.630461,0.57,0.89,0.017,1.04,1.478,0.179,0.02,0.179,0.02,0.179,0.02,0.186,0.021,0.186,0.021,0.186,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1061*SWIRE3_J003444.54-433748.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1061  ,SWIRE3_J003444.54-433748.9,202069,SWIRE3_J003444.54-433748.9,8.68559,-43.63026,0.00803,0.00778,22,126.71,1.59,118.51,1.45,0.98,CA0,0,154.31,1.8,145.67,1.75,0.93,CA0,0,187.42,6.46,167.9,7.4,0.64,CA0,0,257.22,5.42,218.89,6.68,0.91,CA2,0,792.9,26.16,673.61,31.11,0.56,CA0,0,20.521,0.002,20.347,0.002,19.946,0.002,20.36,20.165,19.783,0.98,0.98,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971128594,8.685537,-43.630294,20.256594,20.087055,20.006987,19.845734,0.0016,0.0012,0.0016,0.0018,2971128594,2971128594,S722                          ,8.685583333333334,-43.63026944444445,1.1533,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1065  ,ATLAS3_J003445.1-443014C,00:34:45.19,-44:30:14.2,8.688282,-44.503945,0.28,0.43,0.026,1.05,1.46,0.667,0.044,1.103,0.061,1.103,0.061,0.687,0.045,1.136,0.063,1.136,0.063,7.8,0.8,E,-1.717,0.406,ELAIS-S1,EI1065*SWIRE3_J003445.06-443013.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI1065  ,SWIRE3_J003445.06-443013.4,223367,SWIRE3_J003445.06-443013.4,8.68777,-44.50373,0.0124,0.0126,22,59.19,1.15,58.64,1.28,0.5,CA0,0,68.76,1.14,69.83,1.38,0.67,CA0,0,59.98,5.39,61.76,6.21,0.01,CA0,0,97.82,4.45,93.82,5.76,0.6,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970650961,8.6878,-44.503766,22.803747,22.556293,22.365078,21.700308,0.0162,0.0165,0.0193,0.0139,2970650961,2970650961,SVA1_COADD-2970650961         ,8.68779166666667,-44.5037777777778,1.33246,-9.999,3.0,DES_AAOmega         ,                              ,6,14400,2
EI1076  ,ATLAS3_J003447.4-433543C,00:34:47.45,-43:35:43.5,8.697693,-43.595422,0.57,0.88,0.018,1.04,1.478,0.191,0.021,0.191,0.021,0.191,0.021,0.199,0.022,0.199,0.022,0.199,0.022,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1076*SWIRE3_J003447.46-433543.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1076  ,SWIRE3_J003447.46-433543.9,240734,SWIRE3_J003447.46-433543.9,8.69776,-43.59555,0.00968,0.00994,23,83.1,1.31,79.63,1.24,0.94,CA3,0,81.16,1.27,75.77,1.27,0.94,CA3,0,75.99,5.47,73.52,6.49,0.56,CA0,0,353.82,5.2,366.13,7.74,0.87,CA0,0,1031.6,33.15,638.7,30.7,0.49,CA0,0,22.418,0.006,21.238,0.004,20.506,0.003,22.202,20.908,20.271,0.94,0.33,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971132918,8.697664,-43.595557,21.774967,20.78571,20.271656,20.043392,0.0052,0.0021,0.002,0.0021,2971132918,2971132918,SVA1_COADD-2971132918         ,8.69766666666666,-43.5955555555556,0.25651,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
EI1084  ,ATLAS3_J003450.9-442825C,00:34:50.95,-44:28:25.9,8.712274,-44.47385,0.24,0.38,0.024,1.05,1.465,0.756,0.046,0.756,0.046,0.756,0.046,0.78,0.047,0.78,0.047,0.78,0.047,-999.0,-999.0,P,-0.725,0.459,ELAIS-S1,EI1084*SWIRE3_J003450.95-442825.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI1084  ,SWIRE3_J003450.95-442825.2,221885,SWIRE3_J003450.95-442825.2,8.71231,-44.47369,0.0101,0.0111,22,278.94,1.8,412.71,2.12,0.05,EK3,2,217.31,1.69,295.63,2.11,0.13,CA0,1,118.68,4.5,131.39,5.36,0.01,CA0,0,100.14,4.01,120.86,6.1,0.6,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970653183,8.712221,-44.473752,20.604465,19.270184,18.84161,18.507044,0.0027,0.001,0.0009,0.0009,2970653183,2970653183,S61                           ,8.712291666666667,-44.47371944444445,0.213,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1085  ,ATLAS3_J003451.1-440550C,00:34:51.19,-44:05:50.1,8.71328,-44.097243,0.75,1.15,0.018,1.04,1.471,0.136,0.019,0.136,0.019,0.136,0.019,0.141,0.02,0.141,0.02,0.141,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1085*SWIRE3_J003451.12-440550.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI1085  ,SWIRE3_J003451.12-440550.3,212749,SWIRE3_J003451.12-440550.3,8.71302,-44.09732,0.00839,0.00911,22,202.36,1.99,234.3,2.01,0.04,CA0,2,147.46,2.04,175.2,2.36,0.03,CA0,2,155.16,6.52,192.79,10.78,0.0,CA0,0,178.94,5.86,189.31,8.1,0.02,CA0,0,1013.63,27.46,769.61,29.68,0.11,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970684980,8.712895,-44.097285,22.184114,20.935144,20.37407,19.989542,0.0101,0.004,0.0033,0.0032,2970684980,2970684980,S354                          ,8.713041666666667,-44.09730833333334,0.5535,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
